author_id,year,treat,log_us_federal_amount,log_us_amount,log_all_amount,log_us_federal_grant_count,log_us_grant_count,log_all_grant_count,reference_overlap,word2vec_topic_exploration_30,concept_pivot_new_share_01,topic_change,career_age,log_paper_count,log_cf,log_all_us_collaborators_count,ethnically_chinese,non_ethnically_chinese,high_list_related_field,low_list_related_field,junior_scientist,senior_scientist
4053,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31059048,0.14501831,0.56565654,0.75898755,17,1.0986123,0.49984106,2.3025851,0,1,0,1,1,0
4053,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61290324,0.12420799,0.45714286,0.59342134,18,0.69314718,0.35707062,2.0794415,0,1,0,1,1,0
4053,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,19,0.0,0.0,0.0,0,1,0,1,1,0
4054,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.27450982,,0.80000001,0.72915804,8,0.69314718,0.61577684,0.0,0,1,0,1,1,0
4054,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17318435,0.099957012,0.75,0.23923482,9,0.69314718,0.84610379,1.3862944,0,1,0,1,1,0
4054,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746,0.13159378,0.92391306,0.60353208,10,0.69314718,0.78201592,2.3025851,0,1,0,1,1,0
4054,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019609,0.2177086,0.91428572,0.79087031,11,1.6094379,0.79846013,4.3040652,0,1,0,1,1,0
4054,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18102135,0.26387066,0.86725664,0.59143943,12,1.9459101,0.47141895,4.1271343,0,1,0,1,1,0
4054,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259,0.13360386,0.74789917,0.46338531,13,1.3862944,1.7845536,3.7376697,0,1,0,1,1,0
4054,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.043425191,0.13146162,0.74045801,0.63416201,14,1.7917595,0.99427629,4.2341065,0,1,0,1,1,0
4054,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21819924,0.13392764,0.71794873,0.6123482,15,1.0986123,3.1456943,3.8918202,0,1,0,1,1,0
4054,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18931581,0.17268783,0.67914438,0.65596783,16,1.3862944,1.5579565,4.3307333,0,1,0,1,1,0
4054,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19734305,0.80000001,0.70265299,17,1.3862944,0.50750959,3.7612002,0,1,0,1,1,0
4055,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.49067092,0.099990457,0.5089286,0.39230362,15,1.7917595,0.18281133,2.7080503,0,1,0,1,1,0
4055,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.80952382,0.093811534,0.619403,0.33409041,16,1.3862944,0.10425334,1.7917595,0,1,0,1,1,0
4055,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,0.13037203,0.63333333,0.81092024,17,0.69314718,0.4291929,1.3862944,0,1,0,1,1,0
4055,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.36263737,0.11448745,0.50381678,0.83860093,18,1.0986123,0.44038561,2.1972246,0,1,0,1,1,0
4055,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.36467236,0.10188531,0.64406782,0.72110099,19,1.3862944,0.20305392,2.0794415,0,1,0,1,1,0
4055,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4861111,0.093515918,0.61764705,0.59909564,20,1.6094379,0.18666956,2.3025851,0,1,0,1,1,0
4055,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7647059,0.07724002,0.46153846,0.26323932,21,0.69314718,0.32966006,1.6094379,0,1,0,1,1,0
4055,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.47252747,0.095396131,0.6226415,0.39434531,22,1.0986123,0.10197199,2.0794415,0,1,0,1,1,0
4055,2022,1,11.042347,11.042347,11.042347,1.0986123,1.0986123,1.0986123,0.125,0.092009887,0.592233,0.90489566,23,1.0986123,0.49492222,1.7917595,0,1,0,1,1,0
4055,2023,1,11.042347,11.042347,11.042347,1.0986123,1.0986123,1.0986123,0.44230768,,,0.5072118,24,1.0986123,0.46067336,1.9459101,0,1,0,1,1,0
4056,2014,0,12.830926,12.830926,12.830926,1.3862944,1.3862944,1.3862944,0.12045454,0.094725892,0.61290324,0.59363741,8,1.6094379,1.2066351,1.6094379,0,1,0,1,1,0
4056,2015,0,12.830926,12.830926,12.830926,1.3862944,1.3862944,1.3862944,,,,,9,0.0,0.0,0.0,0,1,0,1,1,0
4056,2016,0,12.522565,12.522565,12.522565,1.0986123,1.0986123,1.0986123,0.3180593,0.086130194,0.48387095,0.23994225,10,1.0986123,0.49533007,1.3862944,0,1,0,1,1,0
4056,2017,0,12.522565,12.522565,12.522565,1.0986123,1.0986123,1.0986123,0.20055659,0.10824121,0.67489713,0.60250425,11,1.7917595,0.87650388,1.7917595,0,1,0,1,1,0
4056,2018,0,12.522565,12.522565,12.522565,1.0986123,1.0986123,1.0986123,0.23519737,0.092029825,0.64963502,0.64193082,12,1.0986123,0.79587275,2.1972246,0,1,0,1,1,0
4056,2019,0,12.145148,12.145148,12.145148,0.69314718,0.69314718,0.69314718,,,,,13,0.0,0.0,0.0,0,1,0,1,1,0
4056,2020,0,11.561099,11.561099,11.561099,0.69314718,0.69314718,0.69314718,,,,,14,0.0,0.0,0.0,0,1,0,1,1,0
4056,2021,0,11.561099,11.561099,11.561099,0.69314718,0.69314718,0.69314718,0.25531915,0.085785158,0.4107143,0.32140392,15,0.69314718,0.48072857,0.69314718,0,1,0,1,1,0
4056,2022,0,11.561099,11.561099,11.561099,0.69314718,0.69314718,0.69314718,,,,,16,0.0,0.0,0.0,0,1,0,1,1,0
4056,2023,0,12.127491,12.127491,12.127491,1.0986123,1.0986123,1.0986123,0.03125,,,0.89211959,17,0.69314718,0.0,1.3862944,0,1,0,1,1,0
4057,2014,0,12.106817,12.106817,12.106817,1.6094379,1.6094379,1.6094379,0.2754029,0.11296084,0.55067569,0.5493843,14,2.1972246,1.9250841,4.6443911,0,1,1,0,1,0
4057,2015,0,12.27088,12.27088,12.27088,1.7917595,1.7917595,1.7917595,0.4129245,0.09002123,0.67883211,0.48716152,15,2.4849067,0.50972086,3.3672957,0,1,1,0,1,0
4057,2016,0,11.951165,11.951165,11.951165,1.6094379,1.6094379,1.6094379,0.55829018,0.1142709,0.61206895,0.59128165,16,1.7917595,0.27539185,2.3025851,0,1,1,0,1,0
4057,2017,0,11.799097,11.799097,11.799097,1.3862944,1.3862944,1.3862944,0.32925531,0.18334667,0.58682632,0.6398344,17,1.9459101,0.23975137,2.7725887,0,1,1,0,1,0
4057,2018,0,11.789663,11.789663,11.789663,1.0986123,1.0986123,1.0986123,0.47100046,0.098547049,0.68465906,0.49023044,18,2.7080503,0.14358664,2.8903718,0,1,1,0,1,0
4057,2019,0,10.815463,10.815463,10.815463,0.69314718,0.69314718,0.69314718,0.51025569,0.14231524,0.32075471,0.45234081,19,2.3978953,0.23174189,2.9957323,0,1,1,0,1,0
4057,2020,0,10.815463,10.815463,10.815463,0.69314718,0.69314718,0.69314718,0.016666668,0.19965297,0.81308413,0.87680978,20,1.6094379,0.94181114,2.7080503,0,1,1,0,1,0
4057,2021,0,11.539434,11.539434,11.539434,1.0986123,1.0986123,1.0986123,0.32576048,0.10868109,0.58048779,0.61200768,21,1.7917595,0.48348007,2.6390574,0,1,1,0,1,0
4057,2022,0,11.539434,11.539434,11.539434,1.0986123,1.0986123,1.0986123,0.2543498,0.14264885,0.67010307,0.61748701,22,2.0794415,0.63894373,2.8903718,0,1,1,0,1,0
4057,2023,0,11.539434,11.539434,11.539434,1.0986123,1.0986123,1.0986123,0.23153713,,,0.75380915,23,1.6094379,0.0,2.0794415,0,1,1,0,1,0
4058,2014,0,11.504961,12.110149,12.110149,0.69314718,1.0986123,1.0986123,0.040503874,0.14838403,0.68715084,0.67877609,11,1.3862944,1.115919,3.2580965,1,0,1,0,1,0
4058,2015,0,11.504961,12.385083,12.385083,0.69314718,1.3862944,1.3862944,0.39655173,0.15890045,0.61538464,0.68426377,12,0.69314718,0.71219015,1.6094379,1,0,1,0,1,0
4058,2016,0,12.790679,13.025537,13.025537,1.0986123,1.6094379,1.6094379,0.14606448,0.13755216,0.73571426,0.68374103,13,1.7917595,0.57001758,2.1972246,1,0,1,0,1,0
4058,2017,0,12.790679,12.890071,12.890071,1.0986123,1.3862944,1.3862944,0.24653947,0.19969068,0.69999999,0.79086769,14,1.6094379,0.79094052,3.4011974,1,0,1,0,1,0
4058,2018,0,12.790679,12.790679,12.790679,1.0986123,1.0986123,1.0986123,0.10199849,0.14477374,0.71604937,0.74417913,15,1.6094379,0.7866025,3.3322046,1,0,1,0,1,0
4058,2019,0,12.467095,12.587875,12.587875,0.69314718,1.0986123,1.0986123,0.28844339,0.13114986,0.6506024,0.59876883,16,1.6094379,0.6255092,2.8903718,1,0,1,0,1,0
4058,2020,0,13.183978,13.244775,13.244775,1.0986123,1.3862944,1.3862944,0.66666669,0.11818153,0.68229169,0.60378969,17,1.3862944,0.42576417,2.6390574,1,0,1,0,1,0
4058,2021,0,13.725519,13.761342,13.761342,1.3862944,1.6094379,1.6094379,0.26293212,0.14362678,0.78055966,0.64555663,18,2.6390574,0.820786,4.4426513,1,0,1,0,1,0
4058,2022,0,12.853605,12.853605,12.853605,0.69314718,0.69314718,0.69314718,0.21944337,0.15341794,0.79317695,0.68359762,19,2.1972246,0.62846911,4.3694477,1,0,1,0,1,0
4058,2023,0,12.853605,12.853605,12.853605,0.69314718,0.69314718,0.69314718,0.6618312,,,0.62680364,20,1.9459101,0.32358977,3.8918202,1,0,1,0,1,0
4059,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944775,0.13712732,0.72473866,0.32467714,1,2.0794415,2.4860549,3.0445225,0,1,0,1,1,0
4059,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632653,0.14398427,0.74000001,0.55329782,2,0.69314718,0.0,2.1972246,0,1,0,1,1,0
4059,2016,0,0.0,0.0,12.05612,0.0,0.0,1.0986123,0.39782888,,0.71739131,0.35153219,3,1.3862944,1.0240675,1.7917595,0,1,0,1,1,0
4059,2017,0,0.0,0.0,12.05612,0.0,0.0,1.0986123,0.46879217,,0.64705884,0.43626904,4,1.3862944,0.50585437,0.0,0,1,0,1,1,0
4059,2018,0,0.0,0.0,12.001108,0.0,0.0,0.69314718,0.2525003,,0.70666665,0.39100307,5,1.3862944,0.22053096,1.6094379,0,1,0,1,1,0
4059,2019,0,0.0,0.0,12.001108,0.0,0.0,0.69314718,0.49517608,,0.71739131,0.36971131,6,2.0794415,1.8698195,2.0794415,0,1,0,1,1,0
4059,2020,0,0.0,0.0,12.001108,0.0,0.0,0.69314718,0.32145384,,0.81534094,0.51535988,7,1.9459101,0.70246446,1.0986123,0,1,0,1,1,0
4059,2021,0,0.0,0.0,12.352859,0.0,0.0,0.69314718,0.32578319,,0.70212764,0.43538451,8,2.1972246,0.59236228,1.3862944,0,1,0,1,1,0
4059,2022,0,0.0,0.0,12.352859,0.0,0.0,0.69314718,0.7923466,,0.68306011,0.38626197,9,1.3862944,0.78704584,1.3862944,0,1,0,1,1,0
4059,2023,0,0.0,0.0,12.352859,0.0,0.0,0.69314718,0.092777088,,,0.68412733,10,1.3862944,0.29653931,0.0,0,1,0,1,1,0
4060,2014,1,14.422861,14.422861,14.422861,1.7917595,1.7917595,1.7917595,0.59086341,0.14538249,0.59558821,0.54216021,46,2.3025851,0.8595224,3.4965076,0,1,0,1,0,1
4060,2015,1,14.288585,14.288585,14.288585,1.6094379,1.6094379,1.6094379,0.35103723,0.1215298,0.50318474,0.60781312,47,1.7917595,0.96174425,3.2580965,0,1,0,1,0,1
4060,2016,1,14.288585,14.288585,14.288585,1.6094379,1.6094379,1.6094379,0.52846581,0.12321106,0.64685315,0.50993371,48,1.9459101,0.58271533,3.1780539,0,1,0,1,0,1
4060,2017,1,14.288585,14.288585,14.288585,1.6094379,1.6094379,1.6094379,0.63885629,0.089925706,0.3114754,0.34353435,49,1.0986123,1.7677495,3.2188759,0,1,0,1,0,1
4060,2018,1,13.414862,13.414862,13.414862,1.3862944,1.3862944,1.3862944,0.60102475,0.08586549,0.55663431,0.32011235,50,1.7917595,0.78964186,3.2580965,0,1,0,1,0,1
4060,2019,1,13.414862,13.414862,13.414862,1.3862944,1.3862944,1.3862944,0.69572967,0.14543378,0.58730161,0.47415602,51,1.7917595,0.79876566,3.4965076,0,1,0,1,0,1
4060,2020,1,13.414862,13.414862,13.414862,1.3862944,1.3862944,1.3862944,0.52899706,0.11315462,0.68354428,0.40354207,52,2.0794415,0.94010305,2.9444389,0,1,0,1,0,1
4060,2021,1,12.131644,12.131644,12.131644,0.69314718,0.69314718,0.69314718,0.79593939,0.10633447,0.54545456,0.27796805,53,1.0986123,0.83160651,1.7917595,0,1,0,1,0,1
4060,2022,1,12.131644,12.131644,12.131644,0.69314718,0.69314718,0.69314718,0.56759906,0.092307143,0.515625,0.45543155,54,1.0986123,0.39943987,0.0,0,1,0,1,0,1
4060,2023,1,12.131644,12.131644,12.131644,0.69314718,0.69314718,0.69314718,0.71533954,0.076600075,0.49315068,0.40937251,55,1.6094379,0.51831323,2.3978953,0,1,0,1,0,1
4061,2014,1,12.713305,12.713305,12.713305,1.0986123,1.0986123,1.0986123,0.28616232,0.23952882,0.44025156,0.71600282,37,1.6094379,0.89958322,2.9444389,0,1,0,1,0,1
4061,2015,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,0.059256662,0.19023004,0.74074072,0.76126283,38,0.69314718,0.0,1.3862944,0,1,0,1,0,1
4061,2016,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,0.16824198,0.20964323,0.69966996,0.70592678,39,1.7917595,1.20881,2.8332133,0,1,0,1,0,1
4061,2017,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,0.11555555,0.16308956,0.63076925,0.6104598,40,1.0986123,0.8149116,2.3025851,0,1,0,1,0,1
4061,2018,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,0.796875,0.17852856,,0.86893862,41,0.69314718,0.82174259,2.3978953,0,1,0,1,0,1
4061,2019,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,0.91611844,0.39141703,0.64705884,0.78274137,42,0.69314718,0.0,1.7917595,0,1,0,1,0,1
4061,2020,1,12.006065,12.006065,12.006065,0.69314718,0.69314718,0.69314718,,,,,43,0.0,0.0,0.0,0,1,0,1,0,1
4061,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44,0.0,0.0,0.0,0,1,0,1,0,1
4061,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.48275861,0.15048465,0.63157892,0.49985492,45,0.69314718,0.48538446,2.0794415,0,1,0,1,0,1
4061,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1055889,,,0.49243781,46,1.0986123,0.0,2.8332133,0,1,0,1,0,1
4062,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61763036,0.088109732,0.45114943,0.20952052,35,2.7080503,1.0746099,5.4553213,0,1,0,1,0,1
4062,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67284667,0.088185847,0.59788358,0.21457425,36,2.7725887,1.0245403,4.7621741,0,1,0,1,0,1
4062,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67201084,0.078309432,0.5,0.27411419,37,2.7080503,0.47366172,4.8040209,0,1,0,1,0,1
4062,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67318797,0.077885292,0.43609023,0.15214239,38,1.3862944,0.7561146,3.9889841,0,1,0,1,0,1
4062,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61746031,0.065917604,0.37984496,0.30554828,39,1.3862944,0.57188874,3.4657359,0,1,0,1,0,1
4062,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66334522,0.087973043,0.43333334,0.2276309,40,1.9459101,0.7759006,3.8918202,0,1,0,1,0,1
4062,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68993443,0.082033701,0.47311828,0.21576318,41,1.7917595,0.57504612,3.4339871,0,1,0,1,0,1
4062,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67273539,0.082424834,0.49107143,0.23422426,42,2.1972246,0.56422007,4.0943446,0,1,0,1,0,1
4062,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57440978,0.081252597,0.52507377,0.1802354,43,2.1972246,0.31802398,4.2341065,0,1,0,1,0,1
4062,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44,0.0,0.0,0.0,0,1,0,1,0,1
4063,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32083333,0.15346038,0.72826087,0.46118981,3,1.6094379,0.61460078,2.0794415,0,1,0,1,1,0
4063,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30524999,0.13456123,0.73033708,0.43419442,4,1.7917595,0.66359079,2.3025851,0,1,0,1,1,0
4063,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16505176,0.85981309,0.83222395,5,0.69314718,1.1963452,3.0910425,0,1,0,1,1,0
4063,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6,0.0,0.0,0.0,0,1,0,1,1,0
4063,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006667,0.91011238,0.84648049,7,1.3862944,0.80756646,2.9957323,0,1,0,1,1,0
4063,2019,0,11.858474,12.299964,12.299964,0.69314718,1.0986123,1.0986123,0.19457972,0.14091377,0.68518519,0.64219546,8,1.6094379,0.98294836,3.7612002,0,1,0,1,1,0
4063,2020,0,11.858474,12.299964,12.299964,0.69314718,1.0986123,1.0986123,0.35192147,0.14625342,0.71084338,0.57107991,9,1.3862944,0.46474418,2.9957323,0,1,0,1,1,0
4063,2021,0,11.858474,11.858474,11.858474,0.69314718,0.69314718,0.69314718,0.15643939,0.12372205,0.70175439,0.41669789,10,1.0986123,0.29535219,1.6094379,0,1,0,1,1,0
4063,2022,0,11.858474,11.858474,11.858474,0.69314718,0.69314718,0.69314718,0.25406164,0.1580237,0.75847459,0.71541584,11,1.3862944,0.58764166,2.9957323,0,1,0,1,1,0
4063,2023,0,12.323974,12.323974,12.323974,1.0986123,1.0986123,1.0986123,0.052631579,,,0.62309724,12,0.69314718,0.0,0.0,0,1,0,1,1,0
4064,2014,1,13.891846,13.891846,13.891846,1.6094379,1.6094379,1.6094379,0.30042729,0.20396858,0.6172291,0.67142588,25,3.3322046,0.88110161,4.6151204,1,0,0,1,0,1
4064,2015,1,14.069585,14.069585,14.069585,1.7917595,1.7917595,1.7917595,0.21240142,0.21372606,0.64384919,0.63828349,26,3.0910425,2.0390327,4.4773369,1,0,0,1,0,1
4064,2016,1,13.94379,13.94379,13.94379,1.6094379,1.6094379,1.6094379,0.28881499,0.21695115,0.63395637,0.77298045,27,2.7080503,0.59624404,3.9512436,1,0,0,1,0,1
4064,2017,1,12.515162,12.515162,12.515162,1.0986123,1.0986123,1.0986123,0.20167123,0.21326986,0.61638492,0.7438736,28,2.8332133,0.93083382,4.7184987,1,0,0,1,0,1
4064,2018,1,13.468273,13.468273,13.468273,1.0986123,1.0986123,1.0986123,0.15567946,0.22518282,0.64919943,0.66370225,29,2.7725887,0.94405699,4.8283138,1,0,0,1,0,1
4064,2019,1,13.468273,13.468273,13.468273,1.0986123,1.0986123,1.0986123,0.17202891,0.20623,0.62142098,0.70287812,30,2.9444389,0.70781183,4.3820267,1,0,0,1,0,1
4064,2020,1,14.168857,14.168857,14.168857,1.7917595,1.7917595,1.7917595,0.12071055,0.20924662,0.62481749,0.74896926,31,2.8332133,1.0165368,4.5217886,1,0,0,1,0,1
4064,2021,1,14.161128,14.161128,14.161128,1.7917595,1.7917595,1.7917595,0.17638579,0.19838084,0.67642528,0.79909664,32,3.1780539,0.88262475,4.94876,1,0,0,1,0,1
4064,2022,1,14.191381,14.191381,14.191381,1.9459102,1.9459102,1.9459102,0.17964077,0.20410894,0.67356688,0.76438451,33,3.2188759,0.63842559,4.6151204,1,0,0,1,0,1
4064,2023,1,14.191381,14.191381,14.191381,1.9459102,1.9459102,1.9459102,0.18192981,0.19539101,0.43333334,0.76475281,34,2.9957323,0.75746864,4.7004805,1,0,0,1,0,1
4065,2014,1,13.527451,13.527451,13.527451,2.0794415,2.0794415,2.0794415,0.40217578,0.13736571,0.52060735,0.4503223,17,2.3978953,0.38076514,3.4011974,1,0,0,1,1,0
4065,2015,1,12.844409,12.844409,12.844409,1.6094379,1.6094379,1.6094379,0.19689848,0.13490881,0.66473991,0.5368219,18,1.7917595,0.492048,2.9444389,1,0,0,1,1,0
4065,2016,1,13.432266,13.432266,13.432266,1.7917595,1.7917595,1.7917595,0.37237805,0.12900157,0.5597015,0.49808094,19,1.9459101,0.47987634,3.583519,1,0,0,1,1,0
4065,2017,1,13.367082,13.367082,13.367082,1.6094379,1.6094379,1.6094379,0.52309132,0.1153253,0.57389164,0.39897111,20,2.3025851,0.56962979,3.6888795,1,0,0,1,1,0
4065,2018,1,13.291989,13.291989,13.291989,1.3862944,1.3862944,1.3862944,0.54904401,0.11733555,0.41981131,0.5043171,21,1.7917595,0.37747949,3.3322046,1,0,0,1,1,0
4065,2019,1,13.291989,13.291989,13.291989,1.3862944,1.3862944,1.3862944,0.30033606,0.14323796,0.55938035,0.49199387,22,2.4849067,0.61637849,4.0073333,1,0,0,1,1,0
4065,2020,1,12.635659,12.635659,12.635659,1.0986123,1.0986123,1.0986123,0.39348507,0.12191802,0.6012966,0.4900288,23,2.3978953,0.41964582,3.6635616,1,0,0,1,1,0
4065,2021,1,12.359033,12.359033,12.359033,0.69314718,0.69314718,0.69314718,0.44636673,0.12894139,0.58090186,0.54632092,24,2.0794415,0.70676845,3.583519,1,0,0,1,1,0
4065,2022,1,12.594188,12.594188,12.594188,1.0986123,1.0986123,1.0986123,0.2928656,0.13438219,0.53608245,0.51151496,25,2.0794415,0.43901351,3.0445225,1,0,0,1,1,0
4065,2023,1,12.015703,12.015703,12.015703,1.3862944,1.3862944,1.3862944,0.69565219,,,0.39792925,26,0.69314718,0.0,1.0986123,1,0,0,1,1,0
4066,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12692401,0.14654925,0.67428571,0.64642906,6,1.6094379,1.261945,2.6390574,0,1,0,1,1,0
4066,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.20397604,0.18169697,0.70700639,0.49511811,7,2.0794415,0.98076051,3.0910425,0,1,0,1,1,0
4066,2016,1,9.9532137,9.9532137,9.9532137,0.69314718,0.69314718,0.69314718,0.37469181,0.12943757,0.5869565,0.58946168,8,1.0986123,1.3315957,2.5649493,0,1,0,1,1,0
4066,2017,1,9.9532137,9.9532137,9.9532137,0.69314718,0.69314718,0.69314718,,,,,9,0.69314718,0.0,2.4849067,0,1,0,1,1,0
4066,2018,1,9.9532137,9.9532137,9.9532137,0.69314718,0.69314718,0.69314718,0.10294118,0.13055018,0.66666669,0.69635278,10,0.69314718,0.88003927,2.3025851,0,1,0,1,1,0
4066,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09589041,0.14284861,0.73202616,0.74017018,11,1.3862944,0.89698333,2.3025851,0,1,0,1,1,0
4066,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.096916832,0.58181816,0.55516773,12,0.69314718,0.70224845,2.3978953,0,1,0,1,1,0
4066,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.21403868,0.0,,13,0.69314718,0.0,2.0794415,0,1,0,1,1,0
4066,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.12439118,0.73239434,0.70829701,14,0.69314718,0.15657452,2.0794415,0,1,0,1,1,0
4066,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.49253732,,,0.52114922,15,0.69314718,0.61691904,2.6390574,0,1,0,1,1,0
4067,2014,0,13.067596,13.067596,13.067596,1.0986123,1.0986123,1.0986123,0.42403847,0.12726593,0.45833334,0.37021002,24,1.6094379,0.44807631,0.0,0,1,0,1,0,1
4067,2015,0,12.496303,12.496303,12.496303,0.69314718,0.69314718,0.69314718,0.44999999,0.14512095,0.36363637,0.61354715,25,1.0986123,0.35894465,0.0,0,1,0,1,0,1
4067,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52326953,0.12875663,0.62589926,0.26343751,26,1.6094379,0.69145906,2.1972246,0,1,0,1,0,1
4067,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52584136,0.25505662,1.0,0.24662855,27,0.69314718,0.037705772,0.69314718,0,1,0,1,0,1
4067,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28,0.0,0.0,0.0,0,1,0,1,0,1
4067,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29,0.0,0.0,0.0,0,1,0,1,0,1
4067,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,30,0.0,0.0,0.0,0,1,0,1,0,1
4067,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,31,0.0,0.0,0.0,0,1,0,1,0,1
4067,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32,0.0,0.0,0.0,0,1,0,1,0,1
4067,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,33,0.0,0.0,0.0,0,1,0,1,0,1
4068,2014,1,0.0,10.750807,11.235994,0.0,0.69314718,1.0986123,0.40134618,0.087318152,0.57077628,0.23559009,5,2.3025851,1.6407826,3.583519,1,0,0,1,1,0
4068,2015,1,13.082586,13.082586,13.141469,0.69314718,0.69314718,1.0986123,0.25916398,0.10927135,0.66666669,0.52080709,6,2.3025851,0.80007732,3.5553482,1,0,0,1,1,0
4068,2016,1,13.082586,13.082586,13.141469,0.69314718,0.69314718,1.0986123,0.34319943,0.10066374,0.46846846,0.61086237,7,1.0986123,0.70899719,2.0794415,1,0,0,1,1,0
4068,2017,1,13.565058,13.565058,13.60181,1.0986123,1.0986123,1.3862944,0.25563636,0.091411069,0.6431818,0.50012839,8,2.3978953,1.2355094,3.1780539,1,0,0,1,1,0
4068,2018,1,13.565058,13.656882,13.656882,1.0986123,1.3862944,1.3862944,0.20988728,0.10343906,0.72470981,0.60450488,9,2.7080503,1.5594567,3.8286414,1,0,0,1,1,0
4068,2019,1,14.365958,14.444419,14.444419,1.7917595,2.0794415,2.0794415,0.22970819,0.11145244,0.61538464,0.62532961,10,2.6390574,0.96946287,3.9120231,1,0,0,1,1,0
4068,2020,1,14.526808,14.593992,14.593992,1.9459102,2.1972246,2.1972246,0.22437231,0.11191893,0.66914499,0.67499727,11,3.0910425,1.3919004,3.7612002,1,0,0,1,1,0
4068,2021,1,14.737945,14.792685,14.792685,2.1972246,2.3978953,2.3978953,0.3081902,0.116165,0.66509432,0.55435836,12,3.0910425,1.4464252,3.6888795,1,0,0,1,1,0
4068,2022,1,14.611873,14.641494,14.641494,2.0794415,2.1972246,2.1972246,0.31747916,0.12453961,0.70014995,0.62282199,13,2.7080503,1.5227413,3.9120231,1,0,0,1,1,0
4068,2023,1,14.611873,14.641494,14.641494,2.0794415,2.1972246,2.1972246,0.19032854,0.11456221,0.53521127,0.75580633,14,2.7080503,0.94740415,3.6375861,1,0,0,1,1,0
4069,2014,0,12.741123,12.828682,12.828682,1.3862944,1.6094379,1.6094379,0.40330911,0.10506277,0.50583655,0.27743903,17,1.9459101,0.53279966,3.1780539,0,1,0,1,1,0
